user_id,name,review_count,average_stars,member_since
u_665,Andre,43,2.9,2022-12-16
u_666,Connie,43,3.7,2021-05-25
u_667,Megan,49,4.39,2019-05-29
u_668,Lindsey,89,3.47,2018-10-16
u_669,Susan,76,4.63,2018-11-24
u_670,Rebecca,55,1.81,
u_671,Victor,91,4.53,2018-09-15
u_672,Andrew,87,3.17,2017-12-12
u_673,Bryan,83,4.37,2020-08-04
u_675,Tristan,50,1.23,2024-08-21
u_676,Diane,21,4.35,2023-04-07
u_677,Crystal,88,2.35,2022-01-31
u_678,Ashley,13,2.69,2015-05-13
u_679,Donald,42,1.04,2015-04-18
u_680,Samantha,15,4.03,2016-08-11
u_681,Whitney,50,2.87,2022-07-04
u_682,Robert,1,4.76,2016-09-14
u_683,Cynthia,51,2.12,2019-12-15
u_684,James,34,2.98,2021-11-13
u_685,Nicole,42,2.64,2021-04-01
u_686,Bradley,62,4.17,2024-06-24
u_687,,95,3.14,2022-12-16
u_688,Mark,32,2.84,2021-10-24
u_689,Shaun,61,4.79,2022-02-27
u_690,Sarah,93,2.51,2024-03-22
u_691,,54,2.96,2024-07-07
u_692,Jennifer,74,3.22,2024-11-10
u_693,Hunter,58,1.22,2019-06-16
u_694,Nicole,85,3.11,2018-04-08
u_695,Connie,24,2.34,2022-12-02
u_696,,27,3.6,2015-11-01
u_697,Alicia,21,3.57,2024-08-30
u_698,Carrie,18,3.85,2018-08-10
u_699,Edward,55,2.6,2019-07-05
u_700,Carol,68,1.42,2023-10-17
u_701,Daniel,47,2.76,
u_702,Brittany,54,3.21,2021-10-14
u_703,Annette,18,1.1,2020-01-03
u_704,Leah,73,3.19,2022-05-05
u_705,Monica,64,2.6,2020-10-12
u_706,Andrew,49,2.91,2022-05-09
u_707,,94,2.21,2024-05-10
u_708,Courtney,35,2.97,2016-06-24
u_709,Crystal,94,4.53,2020-10-27
u_710,Matthew,39,4.15,2024-06-01
u_711,James,58,3.46,2021-07-08
u_712,Sarah,57,3.51,2020-03-28
u_713,Peter,6,4.58,2025-03-01
u_714,Alexander,78,2.92,2023-02-04
u_715,,93,3.16,2019-05-05
u_716,Sue,96,4.44,2024-07-28
u_717,Matthew,78,4.02,2018-06-01
u_718,James,20,2.73,2021-04-04
u_719,Maxwell,50,2.22,
u_720,Sharon,9,3.07,2018-11-30
u_721,Amber,76,1.48,2019-10-19
u_722,Richard,14,3.72,2021-12-25
u_723,,23,2.86,2024-03-04
u_724,Gloria,48,3.38,2023-10-17
u_725,April,98,4.38,2020-01-06
u_726,Lori,80,2.43,2023-11-29
u_727,Daniel,82,2.99,2023-11-19
u_728,Morgan,56,3.22,2020-03-10
u_729,Brandon,40,2.12,2023-09-17
u_730,,97,2.1,2017-06-11
u_731,Andrew,69,3.1,2020-01-20
u_732,Amanda,39,2.03,2019-07-25
u_733,Christopher,74,4.44,2019-11-16
u_734,Jeanne,86,4.98,2020-05-23
u_735,Linda,43,1.84,2017-11-20
u_736,,97,3.3,2024-08-28
u_737,Michael,31,1.58,2015-10-07
u_738,Tonya,70,1.74,2022-02-10
u_739,Mary,3,4.06,2022-03-31
u_740,Amy,4,1.8,2015-09-18
u_741,Joseph,27,4.0,2021-01-31
u_742,Zachary,89,2.62,2019-01-28
u_743,Steven,27,2.92,2016-11-04
u_744,Jose,47,2.04,
u_745,Erin,60,3.2,2025-02-09
u_746,Sara,36,2.33,2022-01-24
u_747,Ariana,46,1.7,2021-05-10
u_749,Douglas,42,5.0,2020-08-05
u_750,Monica,7,2.38,2025-03-07
u_751,Heather,30,4.22,2024-01-31
u_752,Albert,50,2.37,2016-08-01
u_753,Hailey,47,3.49,2022-12-18
u_754,Elizabeth,93,4.36,2023-09-15
u_755,Sarah,40,3.78,2015-06-28
u_756,Christine,5,1.28,2021-05-09
u_757,Jennifer,70,1.77,2019-06-25
u_758,Jacqueline,58,4.49,2022-05-15
u_759,Brandon,44,2.88,2024-07-31
u_760,Alexis,71,3.39,2023-01-26
u_761,Dustin,32,1.1,2017-04-26
u_762,Meghan,79,2.95,2023-05-17
u_763,Kristen,77,2.72,2019-07-28
u_764,Darryl,82,3.74,2025-02-04
u_765,Laura,74,2.1,2022-05-31
u_766,Mark,40,3.98,2017-05-24
u_767,Latasha,57,3.68,2021-12-26
u_768,Brittney,11,3.04,2021-08-04
u_769,Tammy,40,2.5,2019-10-04
u_770,Theresa,47,2.21,2023-08-06
u_771,Robert,2,3.14,2022-09-06
u_772,Derek,91,3.31,2023-09-23
u_773,Emily,52,2.79,2020-11-13
u_774,Christopher,72,2.28,2021-12-13
u_775,Bethany,49,4.52,2018-04-06
u_776,Taylor,59,2.24,2020-11-12
u_777,Natalie,38,3.69,2018-09-05
u_778,Sean,16,4.62,2024-02-14
u_779,Stacey,88,3.59,2023-02-01
u_780,Jonathan,87,2.46,2016-02-12
u_781,Felicia,78,2.19,2015-09-08
u_782,Joseph,27,4.41,2020-04-05
u_783,Rachael,74,2.96,2019-05-10
u_784,Kendra,28,3.37,2016-12-25
u_785,Pamela,89,3.39,2022-06-10
u_786,Samantha,66,3.14,2020-10-26
u_787,Marissa,45,4.73,2017-01-03
u_788,Alejandro,33,4.72,2018-08-15
u_789,Kimberly,60,1.16,2023-01-07
u_790,Eduardo,50,3.02,2016-06-14
u_791,Steven,46,3.26,2019-10-14
u_792,Thomas,35,4.7,2023-02-24
u_793,Laura,41,1.28,2020-04-01
u_794,Lauren,58,4.16,2023-04-28
u_795,,77,3.57,2020-07-28
u_796,Lisa,55,3.93,2019-09-01
u_797,Haley,5,2.17,2019-09-26
u_798,Kim,5,3.99,2017-11-13
u_799,Carol,22,2.13,2021-01-12
u_800,Hannah,34,3.7,2017-01-26
u_801,Jennifer,65,4.15,2024-05-10
u_802,Ernest,59,4.13,2022-09-13
u_803,Melanie,17,3.18,2019-01-15
u_804,Regina,51,2.65,2018-09-29
u_805,Brandon,49,1.97,2019-05-18
u_806,,9,1.13,2016-08-16
u_807,Jeffrey,74,1.2,2022-05-21
u_808,Stephanie,15,2.67,2018-03-27
u_809,Patricia,29,1.38,2025-04-03
u_810,Daniel,53,1.45,2021-05-17
u_811,Ashley,25,1.78,2020-02-27
u_812,Leon,85,2.93,2023-04-10
u_813,Susan,81,3.37,2023-07-23
u_814,Amy,91,3.78,2016-04-08
u_815,Larry,28,2.94,2019-06-30
u_816,Martha,23,3.66,2019-12-05
u_817,Melissa,3,4.45,2020-01-08
u_818,David,33,2.5,2023-01-05
u_819,Natalie,71,3.75,2015-12-19
u_820,Valerie,69,3.63,2017-03-16
u_821,Devin,90,3.55,2015-07-30
u_822,Rodney,17,3.33,2024-02-01
u_823,Emily,81,3.9,2023-01-23
u_824,Danielle,67,4.27,2022-01-02
u_825,Patricia,67,2.57,2022-12-13
u_826,Shelby,34,3.62,2019-05-06
u_827,Maria,8,1.99,2024-05-02
u_828,,45,4.02,
u_829,Tara,60,4.52,2022-07-25
u_830,Charlene,56,4.05,2023-12-03
u_831,April,70,2.96,2020-01-31
u_832,Cheyenne,22,1.53,2022-11-23
u_833,Kathy,33,4.49,2018-02-25
u_834,Christopher,50,4.26,2015-12-31
u_835,Daniel,71,3.79,2020-07-13
u_836,Mark,83,4.41,2020-08-15
u_837,William,46,3.13,2016-08-22
u_838,Kenneth,52,4.96,2024-07-08
u_839,Trevor,74,4.35,2023-07-22
u_840,Cassie,87,1.65,2018-05-11
u_841,Kimberly,66,2.61,2022-05-29
u_842,Nathan,21,1.68,2022-11-04
u_843,Christopher,24,1.9,2021-01-29
u_844,Rebecca,48,3.0,2020-07-16
u_845,Vincent,13,2.45,2019-11-24
u_846,Brandon,64,4.64,2021-05-19
u_848,Brian,18,1.04,2019-10-16
u_849,Kayla,75,4.68,2015-10-24
u_850,John,37,1.96,2021-01-21
u_851,Thomas,54,1.01,2024-09-25
u_852,Jonathan,32,2.75,2018-08-09
u_853,Jack,28,1.78,2022-12-27
u_854,Loretta,86,1.21,2025-04-12
u_855,Ann,45,3.12,2023-10-17
u_856,Monica,28,1.56,2022-08-06
u_857,Scott,65,4.35,2022-10-18
u_858,Jason,70,2.21,2016-03-10
u_859,Tara,75,1.89,2020-06-23
u_860,Scott,42,3.96,2022-11-03
u_861,Michelle,33,4.39,2017-03-25
u_862,Karen,16,1.37,2019-02-15
u_863,,13,1.61,
u_864,Jessica,21,2.9,2019-10-27
u_865,Kevin,59,3.36,2018-01-22
u_866,Joseph,47,1.33,2019-09-19
u_867,Lauren,39,2.5,2022-01-20
u_868,Helen,88,4.59,2019-01-11
u_869,Michelle,43,4.5,2025-01-19
u_870,Jodi,27,2.24,2015-09-28
u_871,Alexandra,37,1.91,2018-02-01
u_872,Anthony,3,3.33,2017-11-09
u_873,Erin,76,1.38,2022-07-08
u_874,Sarah,7,1.93,2016-10-08
u_875,Jennifer,58,1.67,2023-08-29
u_876,Jason,20,1.83,2019-09-15
u_877,Mary,79,1.86,2016-08-31
u_878,Stephanie,65,3.51,2022-03-10
u_879,Jennifer,74,2.95,2024-12-07
u_880,Ryan,14,4.45,2022-12-01
u_881,Jeremy,79,3.94,2018-11-02
u_882,Kathryn,98,3.0,2023-12-22
u_883,Timothy,49,2.23,2016-04-08
u_884,Connie,89,4.33,2025-02-03
u_885,Jonathan,95,1.32,2022-12-28
u_886,Wendy,74,3.72,2021-01-23
u_887,Stephanie,37,1.45,2016-03-23
u_888,William,6,3.13,2020-09-13
u_889,Veronica,6,4.61,2022-11-05
u_890,Christine,28,1.95,2022-10-26
u_891,Jeremy,78,1.31,2020-08-09
u_892,Robert,13,2.36,2024-04-01
u_893,Melissa,13,2.91,2021-08-17
u_894,Julie,10,3.9,2024-01-15
u_895,Sarah,80,1.12,2015-11-25
u_896,Christina,39,1.52,2017-05-17
u_897,Kaitlin,99,2.64,2015-08-22
u_898,Tammy,79,1.38,2023-12-12
u_899,Rachel,23,4.82,2020-08-06
u_900,Jessica,37,3.04,2016-05-29
u_901,Michael,8,2.51,2018-08-07
u_902,Isaac,90,4.92,2015-10-28
u_903,Christine,60,3.58,2021-06-23
u_904,Zachary,86,3.06,2021-11-08
u_905,James,5,1.96,2016-05-24
u_906,Kelly,98,2.01,2016-09-14
u_908,Adrian,19,4.0,2018-07-05
u_909,Joseph,43,4.26,2020-12-25
u_910,Rachel,43,1.77,2018-10-05
u_911,,35,4.27,2016-12-04
u_912,Jaime,84,2.32,2018-01-29
u_913,Brianna,55,1.8,2022-09-06
u_914,Scott,61,1.78,2024-04-26
u_915,Gail,47,2.85,2023-01-26
u_916,Deanna,77,4.07,2024-06-01
u_917,Rebecca,56,3.28,2017-08-20
u_918,Debbie,82,2.86,2017-05-02
u_919,,18,1.07,2021-10-27
u_920,,65,3.25,2016-09-28
u_921,Anthony,96,3.7,2024-05-25
u_922,Robert,53,1.39,2017-09-20
u_923,Hannah,89,4.82,2025-01-20
u_924,Troy,85,1.37,2020-11-19
u_925,Nicholas,91,3.76,2021-06-04
u_926,Thomas,11,3.1,2017-03-02
u_927,Hannah,1,4.54,2017-02-09
u_928,Sara,83,2.66,2018-01-19
u_929,Samantha,96,3.03,2024-08-03
u_930,Michael,8,3.21,2016-03-07
u_931,Denise,19,4.5,2022-02-24
u_932,Jennifer,55,4.2,2016-06-05
u_933,Pam,16,2.12,2021-03-31
u_934,Amy,99,4.82,2024-02-19
u_935,Jason,66,4.01,2019-05-22
u_936,Katie,12,1.05,2018-01-03
u_937,Jeffery,93,1.73,2017-01-13
u_938,Amy,74,4.42,2021-11-02
u_939,Kimberly,62,3.58,2016-02-05
u_940,Robert,86,2.03,2020-12-05
u_941,Michelle,98,1.69,
u_942,Anna,58,1.59,2020-07-15
u_943,Jonathan,21,2.27,2023-11-19
u_944,Katherine,37,4.59,2021-07-08
u_945,Jenna,5,2.41,2022-03-18
u_946,Christine,70,3.64,2018-10-12
u_947,Larry,32,1.45,2024-10-15
u_948,Brandy,67,3.13,2019-10-16
u_949,Robert,10,2.37,2019-04-14
u_950,Jennifer,69,1.64,2024-11-09
u_951,Carrie,88,4.19,2021-01-17
u_952,Anthony,84,4.26,2024-01-24
u_953,Crystal,62,2.23,2023-10-04
u_954,Courtney,37,3.62,2015-04-23
u_955,Carol,95,2.58,2021-12-26
u_956,Katie,47,1.18,2019-05-04
u_957,Cory,81,2.71,2016-05-28
u_958,Michael,49,3.3,2016-02-09
u_959,Audrey,24,2.2,2021-06-24
u_960,James,82,4.8,2023-08-10
u_961,Randy,26,3.23,2016-09-24
u_962,Ronald,55,2.49,2022-09-16
u_963,Cameron,7,3.94,2021-12-11
u_964,John,78,2.36,2019-05-21
u_965,Jose,41,1.1,2022-03-11
u_966,Jessica,2,1.03,2022-12-13
u_967,Jerry,30,2.21,2021-08-02
u_968,Curtis,81,1.62,2015-05-22
u_969,Joseph,20,2.41,2021-02-25
u_970,Kelli,56,4.08,2017-02-20
u_971,John,74,2.24,2024-01-02
u_972,Bailey,24,3.24,2015-05-22
u_973,Ronald,12,4.68,2019-11-19
u_974,Ashley,91,3.79,2016-09-16
u_975,Christina,15,3.25,2021-12-04
u_976,,73,4.47,2025-02-21
u_977,Tracy,82,2.32,2023-06-11
u_978,Jamie,48,1.79,2021-07-12
u_979,Crystal,61,3.99,2019-08-15
u_980,Jonathan,71,1.24,2015-11-02
u_981,Larry,28,2.7,2025-03-14
u_982,Christopher,3,2.15,2017-10-23
u_983,Edward,16,4.89,2016-08-26
u_984,Lisa,36,2.51,2020-05-01
u_985,Eric,4,3.65,2021-09-20
u_986,Veronica,99,2.07,2021-04-10
u_987,Virginia,9,4.93,2018-06-06
u_988,Stephanie,12,1.72,2016-12-24
u_989,Michael,74,4.63,2016-04-27
u_990,Bobby,44,2.78,2022-02-22
u_991,David,66,2.71,2018-07-25
u_992,Kimberly,19,3.81,2023-04-08
u_993,Katie,13,1.37,2015-10-26
u_994,Roger,55,3.19,2023-08-27
u_995,Jared,97,1.88,2019-05-15
u_996,Joshua,65,1.63,2019-07-13
u_997,Erin,92,4.51,2022-02-14
u_998,Brent,70,4.99,2022-06-16
u_999,William,3,4.88,2016-03-19
u_1000,Jamie,25,4.28,2016-04-04
u_1001,Nichole,52,4.68,2024-04-09
u_1002,Rebecca,16,4.7,2016-12-06
u_1003,Shelby,43,1.71,2020-10-17
u_1004,William,56,1.34,2022-05-21
u_1005,Douglas,68,1.51,2019-12-26
u_1006,Michael,8,1.65,2015-04-16
u_1007,Whitney,80,4.29,2024-08-05
u_1008,Kurt,44,4.77,2021-02-24
u_1009,William,38,2.41,2018-04-25
u_1010,Dana,23,1.14,2021-01-19
u_1011,Christopher,6,2.23,2016-10-27
u_1012,Jonathan,43,3.82,2015-06-26
u_1013,Jessica,44,4.77,2016-07-02
u_1014,Jonathan,80,2.8,2023-04-22
u_1015,Matthew,80,2.34,2024-03-29
u_1016,Carolyn,23,3.61,2016-11-29
u_1017,Matthew,16,1.84,2018-08-04
u_1018,Steven,76,4.06,2015-05-20
u_1019,Peter,9,2.66,2021-11-24
u_1020,Patricia,82,4.91,2020-07-17
u_1021,Jessica,9,4.74,2016-06-08
u_1022,,85,3.66,2024-09-05
u_1023,Lisa,58,3.59,2025-03-15
u_1024,Michael,65,1.49,2016-09-29
u_1025,Joseph,59,2.12,2016-08-29
u_1026,Suzanne,23,4.45,2022-05-31
u_1027,Larry,69,2.45,2023-10-04
u_1028,Robert,19,2.7,2021-05-23
u_1029,Brian,35,4.36,2022-11-14
u_1030,Mark,97,2.71,2019-07-06
u_1031,Christopher,55,4.4,2020-10-31
u_1032,Stacy,82,1.28,2020-09-24
u_1033,Anthony,40,3.76,2021-12-19
u_1034,Laura,14,1.25,2020-01-06
u_1035,Julie,84,4.16,2022-12-03
u_1036,Bryan,13,3.21,2020-02-28
u_1037,George,53,3.22,2021-04-03
u_1038,David,80,2.51,2019-02-19
u_1039,Rebekah,95,4.61,2020-02-11
u_1040,Jennifer,39,3.04,2024-01-23
u_1041,Gary,99,2.04,2017-05-30
u_1042,James,84,4.3,2023-08-06
u_1043,Valerie,65,4.79,2021-07-24
u_1044,Jennifer,56,1.97,2023-05-26
u_1045,Joshua,40,3.42,2020-12-03
u_1046,Chelsea,46,3.35,2019-07-08
u_1047,Kimberly,77,3.44,2016-10-27
u_1048,Christopher,7,3.26,
u_1049,Tonya,45,1.4,2021-11-08
u_1050,Lisa,22,2.65,2024-11-06
u_1051,Cassandra,7,4.94,2023-03-06
u_1052,Michelle,84,1.35,2016-08-12
u_1053,Steven,52,3.68,2023-03-27
u_1054,Mary,68,4.58,2017-07-27
u_1055,Paul,70,1.8,2017-05-22
u_1056,Christopher,67,4.21,2022-03-24
u_1057,James,3,1.97,2024-02-26
u_1058,Jillian,58,1.12,2017-01-18
u_1059,Frederick,67,3.08,2024-10-22
u_1060,Christina,54,3.84,2018-10-26
u_1061,Michael,9,1.79,2016-01-17
u_1062,Bryan,54,1.28,2019-02-01
u_1063,,80,3.21,2020-02-07
u_1064,Jeffery,51,1.59,2016-01-14
u_1065,Joseph,16,1.74,2021-03-21
u_1066,Brandon,12,3.81,
u_1067,William,20,3.45,2024-11-20
u_1068,Carl,53,4.79,2016-11-23
u_1069,Andrea,31,2.29,2020-09-18
u_1070,Tracy,94,1.86,2024-08-04
u_1071,Andrew,21,3.62,2021-09-07
u_1072,Mathew,3,4.89,2021-09-20
u_1073,,21,3.21,2020-08-29
u_1074,Kelly,92,2.18,2021-06-24
u_1075,Ronald,28,4.64,2017-11-01
u_1076,Travis,5,3.44,2016-08-11
u_1077,Vincent,71,1.85,2020-12-08
u_1078,Bethany,69,4.8,2018-03-26
u_1079,Whitney,73,2.09,2016-03-03
u_1081,Samantha,85,3.46,2023-05-16
u_1082,Christine,20,3.01,2022-05-09
u_1083,Courtney,38,2.33,2016-10-24
u_1084,Paul,37,1.48,2024-05-22
u_1085,Sarah,58,1.98,2023-01-26
u_1087,Sean,42,2.15,2015-04-16
u_1088,Adrian,92,1.29,2018-09-20
u_1089,,95,3.32,2017-05-05
u_1090,Janet,97,2.9,2020-05-05
u_1091,Victoria,32,1.43,
u_1092,James,62,2.86,2016-08-05
u_1093,Christie,96,1.32,2023-05-11
u_1094,Annette,87,4.73,2018-03-29
u_1095,Christopher,21,2.04,2018-03-12
u_1096,Robert,89,3.9,2015-10-28
u_1097,Walter,33,2.0,2023-11-07
u_1098,Michelle,67,2.9,2020-08-11
u_1099,Kendra,6,4.73,2019-05-29
u_1100,Joann,92,4.49,2016-09-04
u_1101,Shawn,66,4.12,2019-10-26
u_1102,Robert,32,4.16,2019-05-09
u_1103,Ryan,64,4.29,2022-04-13
u_1104,Laura,26,3.97,
u_1105,William,62,4.59,2024-05-03
u_1107,Julie,11,3.1,2018-08-31
u_1108,Allison,74,3.59,2016-05-08
u_1109,Kari,79,1.79,2021-02-03
u_1110,Rodney,82,3.01,2019-11-12
u_1111,Nathan,49,1.5,2021-03-14
u_1112,Joshua,78,3.45,2016-04-26
u_1113,Kelly,92,1.39,2017-07-03
u_1114,Dennis,94,3.01,2025-02-28
u_1115,Brett,62,2.85,2015-05-22
u_1116,Mariah,60,1.45,2015-04-24
u_1117,Edward,77,2.76,2023-08-02
u_1118,Marissa,84,3.71,2024-06-25
u_1119,Jesus,2,3.38,2021-03-27
u_1120,Samantha,89,2.83,2018-09-20
u_1121,Matthew,59,2.46,2018-05-24
u_1122,Tiffany,76,1.23,2021-08-04
u_1123,Jason,25,4.82,2016-05-12
u_1124,Susan,68,2.61,2021-05-23
u_1125,Christina,42,2.67,2018-09-10
u_1126,Danielle,76,1.51,2022-03-16
u_1127,Jill,71,3.13,2022-12-12
u_1128,Sarah,55,4.92,2020-11-02
u_1129,Jennifer,38,2.01,2024-02-23
u_1130,Nicholas,96,2.25,2023-11-20
u_1131,Mandy,43,1.94,2017-10-19
u_1132,Zachary,70,4.47,2017-09-18
u_1133,Jacqueline,53,2.9,2019-07-04
u_1134,Jay,91,4.29,2018-05-14
u_1135,Sarah,99,4.4,2015-09-23
u_1136,Natalie,21,4.0,2015-06-25
u_1137,Brandon,20,2.04,2025-03-30
u_1138,,19,1.14,2022-03-11
u_1139,Gabriela,33,1.57,2016-07-10
u_1140,Anthony,63,3.79,2022-04-01
u_1141,Leon,68,3.96,2016-11-16
u_1142,Joanne,60,4.07,2023-02-06
u_1143,Ashley,19,1.98,2024-06-25
u_1144,Juan,28,1.61,2017-04-25
u_1145,Ryan,22,4.69,2023-10-05
u_1146,Amber,51,3.66,2017-11-08
u_1147,Victoria,88,3.97,2019-09-12
u_1148,Samuel,63,1.38,2023-06-12
u_1149,Cindy,62,2.65,2017-06-06
u_1150,Debbie,94,1.25,2020-03-14
u_1151,Jasmine,29,3.63,2022-05-21
u_1152,Michael,74,2.96,2015-12-03
u_1153,Candace,32,2.81,2018-09-03
u_1154,Laura,73,4.61,2019-11-07
u_1155,Brian,25,3.96,2018-02-25
u_1156,David,16,4.86,2019-01-25
u_1157,,15,1.19,2016-07-10
u_1158,,59,3.46,2018-11-30
u_1159,Joseph,48,3.52,2019-08-24
u_1160,Ashley,18,1.11,2017-09-06
u_1161,Erica,23,4.15,2018-06-17
u_1162,Adam,55,1.61,2017-02-15
u_1163,Susan,42,3.81,2017-02-03
u_1164,Dawn,3,1.15,
u_1165,Mike,71,3.45,2018-04-07
u_1166,Tyler,52,3.08,2023-12-30
u_1167,Christopher,11,2.93,2016-09-15
u_1168,Anthony,55,2.47,2018-05-28
u_1169,Dawn,88,2.68,2024-02-08
u_1171,Elizabeth,25,2.19,2019-05-19
u_1172,Harold,92,4.74,2019-06-16
u_1173,Mark,76,4.86,2022-10-29
u_1174,Zachary,87,2.2,2025-03-10
u_1175,,81,4.11,2017-09-27
u_1176,Patricia,41,4.01,2025-04-12
u_1177,Robert,37,4.5,2024-05-04
u_1178,Brandon,82,1.02,2016-10-01
u_1179,Martha,55,2.35,2022-04-06
u_1180,Grace,9,1.58,2015-09-29
u_1181,Rebecca,99,2.56,2021-07-09
u_1182,John,36,3.3,2022-08-11
u_1183,Matthew,57,4.64,2023-01-22
u_1184,Anthony,63,4.36,2023-09-08
u_1185,Kimberly,82,3.0,2015-08-24
u_1186,Patrick,20,1.09,2021-07-15
u_1187,Paul,85,2.2,2020-02-05
u_1188,Denise,47,1.43,2015-10-12
u_1189,Stacy,20,3.6,2021-06-02
u_1190,Teresa,6,3.78,2024-11-23
u_1191,Rose,73,3.6,2017-06-19
u_1192,Debra,93,2.1,2020-09-19
u_1193,Carolyn,29,4.68,2019-11-01
u_1194,Michelle,77,3.35,2019-07-31
u_1195,Amanda,91,3.39,2019-12-26
u_1196,Stephen,49,4.26,2024-09-21
u_1197,Stephanie,6,1.28,2023-01-22
u_1198,Kelsey,39,1.84,
u_1199,Joshua,32,3.36,2023-12-10
u_1200,Kristina,49,3.44,2024-03-17
u_1201,Isaac,43,2.87,2020-01-02
u_1202,Diane,28,4.12,2015-07-15
u_1203,Paul,45,2.38,
u_1204,Anthony,65,1.04,2023-06-10
u_1205,David,50,2.36,2023-04-02
u_1206,Ryan,54,4.86,2019-04-26
u_1207,Lisa,51,4.12,2021-08-07
u_1208,Hannah,43,2.27,2019-06-16
u_1209,Andrea,64,1.89,2023-11-29
u_1210,Sharon,95,4.24,2025-03-12
u_1211,Aaron,30,1.8,2021-07-06
u_1212,Donald,82,3.32,2019-07-22
u_1213,Michael,93,3.03,2020-07-06
u_1214,Jennifer,42,2.69,2019-04-23
u_1215,Marie,38,2.7,2019-02-01
u_1216,Todd,87,3.81,2017-06-20
u_1217,Lucas,86,1.41,2023-09-17
u_1218,Eddie,66,2.58,2021-01-15
u_1219,Tiffany,69,4.87,2022-08-22
u_1220,Megan,15,4.11,2022-06-28
u_1221,Cathy,61,1.08,2016-08-21
u_1222,Christina,96,2.79,2018-12-02
u_1223,John,6,1.47,2022-11-12
u_1224,Sandra,78,2.94,2020-11-19
u_1226,Sean,85,2.56,2021-10-29
u_1227,Madeline,14,3.18,2017-01-11
u_1228,Jennifer,12,2.47,2018-03-29
u_1229,Leslie,55,3.31,
u_1230,James,68,4.94,2020-03-07
u_1231,Melissa,44,1.98,2018-04-25
u_1232,Erica,85,3.26,2018-03-20
u_1233,Jennifer,81,2.89,2015-07-21
u_1234,Ashley,93,4.24,2016-07-31
u_1235,Donna,51,2.26,2020-07-09
u_1236,Robert,80,3.55,2023-12-03
u_1237,Jesus,82,3.77,2019-04-12
u_1238,Margaret,38,4.9,2020-02-14
u_1239,Tina,41,1.61,2021-05-02
u_1240,Melissa,44,4.99,2017-02-20
u_1241,Karen,75,3.88,2022-01-24
u_1242,Kathleen,96,2.83,2020-09-17
u_1243,Keith,92,2.05,2018-09-21
u_1244,Dana,16,3.51,2017-08-06
u_1245,Stephanie,98,1.57,2022-07-20
u_1246,Megan,50,4.79,2020-02-23
u_1247,Jesse,94,1.74,2018-07-27
u_1248,,38,4.1,2020-02-26
u_1249,Angela,86,2.38,2015-06-18
u_1250,Charles,5,1.86,2024-05-10
u_1251,Jason,9,4.23,2022-04-19
u_1252,Kyle,77,4.55,2023-01-11
u_1253,Lori,39,1.02,2021-10-06
u_1254,Sean,87,4.9,2023-07-30
u_1255,Danielle,27,2.69,2022-08-14
u_1256,Clifford,32,1.38,2018-07-04
u_1257,Belinda,64,2.81,2015-05-04
u_1258,Kevin,95,1.47,2023-08-23
u_1259,Garrett,33,2.04,2021-12-06
u_1260,Bethany,90,3.23,2024-05-13
u_1261,Kevin,18,2.44,2022-09-16
u_1262,Jessica,76,1.91,2021-09-02
u_1263,Carlos,67,1.79,2024-06-19
u_1264,William,5,3.55,2015-06-22
u_1265,Brandy,78,4.64,2023-03-01
u_1266,Sean,59,1.23,2015-10-02
u_1267,Susan,76,1.98,2023-02-11
u_1268,Christina,4,3.66,2019-10-26
u_1269,Shelly,16,4.95,2018-07-08
u_1270,Kenneth,75,3.73,2023-06-02
u_1271,Tonya,48,1.21,2020-05-06
u_1272,Justin,66,1.72,2020-10-30
u_1273,Jason,77,2.39,2019-06-14
u_1274,Kelsey,8,1.63,2016-08-15
u_1275,Brittany,44,1.73,2024-08-24
u_1276,Susan,21,2.09,2024-05-22
u_1277,Jason,26,2.49,2018-10-16
u_1278,Valerie,35,2.57,2025-04-04
u_1279,Nathan,15,3.0,2016-05-04
u_1280,Jeff,40,4.71,2020-06-30
u_1281,Aaron,30,4.97,2019-11-24
u_1282,Kelly,66,1.08,2024-12-09
u_1283,Jessica,80,2.98,2025-03-26
u_1284,Emily,13,4.01,2018-12-03
u_1285,Miranda,1,1.29,2018-09-07
u_1286,Tracey,43,4.76,2020-12-03
u_1287,Larry,28,4.75,2021-10-07
u_1288,Christine,1,1.83,2022-06-02
u_1289,Matthew,40,4.14,2017-04-25
u_1290,Leah,34,3.33,2015-10-31
u_1291,Derrick,13,1.14,2024-04-30
u_1292,Ashley,61,2.19,2020-11-20
u_1293,Nathan,66,2.05,2017-05-27
u_1294,,4,4.52,2020-03-12
u_1295,,89,4.59,2019-08-06
u_1296,Angela,98,1.14,2016-12-04
u_1297,,13,3.97,2020-03-30
u_1298,Antonio,36,1.48,
u_1299,Sara,96,4.16,2021-05-29
u_1300,Joanna,61,4.38,2024-08-04
u_1301,Allison,58,1.24,2023-01-27
u_1302,Heather,85,2.31,2020-11-11
u_1303,Tammy,90,2.52,2023-07-02
u_1304,Michelle,15,4.82,2023-05-09
u_1305,Brandon,93,2.48,
u_1306,Rick,90,2.02,2024-08-17
u_1307,Matthew,85,3.48,2015-08-31
u_1308,Brandon,12,1.64,2022-03-04
u_1309,Stephanie,76,3.5,2016-05-12
u_1310,Austin,69,2.83,2019-11-07
u_1311,Anna,61,3.93,2016-11-10
u_1312,Toni,42,3.32,2020-06-08
u_1313,Norma,90,1.71,2020-10-31
u_1314,Jamie,32,4.75,2023-02-18
