business_id,name,city,state,business avg stars,review_count,categories,business_group
b_381,"Li, Jackson and Smith",Alexmouth,OR,3.8,298,although,A
b_382,,,IN,3.5,132,"executive, great, direction",A
b_383,Jackson and Sons,New Lisa,PA,4.5,36,"democratic, call, better",B
b_384,"Russell, Marsh and Shea",Jonesmouth,MA,3.9,471,"writer, rise",B
b_385,Evans-Mcbride,New Cindymouth,PA,4.2,68,"scientist, agree",B
b_386,Schroeder-Khan,South Jennifermouth,OR,2.1,156,"medical, realize",B
b_387,Lam-Gregory,Lake Matthewport,MD,1.7,124,before,B
b_388,Christensen Ltd,Sandersstad,MD,4.0,495,benefit,B
b_389,"Barajas, Hale and Melton",Kellymouth,GA,4.2,469,"possible, practice",B
b_390,"Ellis, Jordan and Ramirez",East Christopherhaven,HI,5.0,396,"strategy, down, result",B
b_391,"Williams, Mitchell and Bell",Lake Samantha,NV,2.7,208,"person, test, develop",B
b_392,Buck-Benson,Tammychester,MT,2.5,137,recently,B
b_393,Ferguson Group,Phillipbury,MT,4.1,385,these,B
b_394,James-Mitchell,Crystalton,NH,2.4,492,"position, forget, above",B
b_395,Wu-Rangel,North Ebonyland,AZ,4.7,162,my,A
b_396,Frank-Patel,Port Robertberg,NH,4.4,378,,B
b_397,Taylor Inc,New Jamesmouth,RI,2.7,280,"husband, leader",B
b_398,Luna and Sons,Shanefort,SC,4.0,348,,B
b_399,Robertson-Willis,Fordland,AZ,4.0,453,"both, design",B
b_400,"Baldwin, Palmer and Swanson",Heatherchester,CT,1.4,92,guy,B
b_401,"Payne, Daniels and Murphy",Simsstad,KS,4.6,32,trade,A
b_402,Rodriguez Group,South John,IN,3.0,20,"season, reduce",A
b_403,"Flowers, Paul and Little",North Drewland,LA,4.3,196,"what, into",B
b_404,Anderson-Fuller,New Gregory,ID,2.3,478,responsibility,B
b_405,"Luna, Nguyen and Perry",Robinsontown,IN,4.6,125,,B
b_406,Nguyen and Sons,Port Peggyshire,UT,2.6,171,,A
b_407,"Jones, Ray and Cruz",East Randytown,ME,1.0,112,"manager, for, shoulder",B
b_408,Kidd-Randall,Michaelstad,,4.6,252,"recent, hair",B
b_409,Jackson LLC,New Christopher,IA,1.4,16,"social, watch, myself",A
b_410,"Davis, Davenport and Lucero",Garciashire,UT,2.3,371,"like, against, religious",A
b_411,"Harrington, Wise and Webb",New Lindsaychester,,4.8,181,"represent, store, build",B
b_412,Guzman LLC,,MT,4.8,265,none,B
b_413,Morgan-Liu,Virginiamouth,VA,3.3,256,"discover, mother, training",A
b_414,Robinson-Yang,South Bridgetshire,AR,3.5,484,"these, mind, phone",B
b_415,Anderson Ltd,South Zacharyshire,GA,2.8,201,"inside, skill",B
b_416,Chavez-Palmer,Port Susanchester,OK,2.2,123,"brother, world, after",A
b_417,Mercer Group,,NY,2.3,32,environmental,B
b_418,"Lewis, Rodriguez and Hatfield",Lewisstad,OH,3.7,367,measure,A
b_419,"Solis, Fisher and Brown",Lucaston,ID,4.0,323,"phone, painting",B
b_420,Andrade PLC,Crystalfurt,FL,4.2,285,again,B
b_422,Cooper-Alvarez,Diazmouth,MN,1.4,382,"book, bed, describe",A
b_423,"Williams, Wolfe and Robinson",Colemanside,AZ,3.0,453,"rate, open, recent",A
b_424,Lester LLC,Glennland,ND,1.2,145,the,A
b_425,Palmer LLC,Vasquezton,KS,3.2,366,"second, material",A
b_426,Cross-Vasquez,New Rebecca,AZ,2.8,204,"message, so",A
b_427,"Martinez, Richmond and Davis",Port Gavin,LA,4.6,267,"mind, practice, responsibility",A
b_428,Phillips-Anderson,Matthewport,VA,2.4,287,good,A
b_429,"Davis, Good and Rose",South John,IA,1.5,79,"total, some, accept",
b_430,Mullins Ltd,Alvarezmouth,ND,1.6,368,"nearly, soldier",B
b_431,Hill Inc,North Elizabethville,RI,4.0,369,tax,B
b_432,"Martinez, Huerta and Peterson",West Matthewside,SD,3.5,45,"daughter, other, sport",
b_433,Rodriguez-Dudley,Rojashaven,SD,1.4,117,"Democrat, without, simply",B
b_434,Wells and Sons,New Luisburgh,MA,1.3,33,"in, perhaps",A
b_436,"Johnson, Ward and Yates",Lake Paulburgh,CO,1.3,474,"moment, increase",B
b_437,Lopez-Wilcox,South Andreaborough,IL,4.3,31,"beyond, million",A
b_438,Lewis-Hart,East Sabrina,ID,3.8,348,recognize,A
b_439,"Avila, Wood and Morton",Huntport,GA,1.3,338,boy,A
b_440,Jefferson-Garcia,Allisonfort,DE,1.3,213,"test, budget, miss",A
b_441,"Paul, Torres and Anthony",West Joshuaville,MS,4.9,389,"admit, hundred",B
b_442,Walsh-Leblanc,South Allison,NC,2.5,233,"forward, together",A
b_443,Mcconnell-Taylor,Port Krista,CT,2.5,232,enter,B
b_444,Stephens-Davidson,Santiagotown,VA,4.3,90,cell,B
b_445,White Inc,West Davidburgh,OK,4.8,416,"forget, happy",A
b_446,"Shaw, Underwood and Garcia",Paulaton,ND,4.9,339,area,
b_447,Allen Ltd,South Meganborough,MI,4.0,200,"life, argue, partner",B
b_448,Heath and Sons,Jenniferport,HI,2.5,295,"work, audience",B
b_449,Hopkins Group,New Jonathanfurt,KY,1.3,156,,
b_450,Hall-Miller,Port Michelleborough,MO,4.1,291,"standard, during, again",A
b_451,Smith-Williams,South Natalie,MO,3.2,483,,A
b_452,Williams-Kennedy,Wayneside,KS,2.7,393,"surface, example, must",A
b_453,Fitzgerald-Sanchez,Petersonborough,IN,4.6,20,"south, trade, major",B
b_454,"Davis, Castillo and Austin",Lake Nicole,MD,1.4,285,"yes, best",B
b_455,Jackson LLC,West Robert,NM,3.0,383,"them, anyone, wife",A
b_456,Williams Inc,Figueroamouth,IL,1.0,65,program,B
b_457,Park-Hernandez,Gregville,NM,2.9,182,risk,B
b_458,Rivera-Brown,Jonesside,KS,1.2,461,try,A
b_459,"Chavez, Graham and Carter",Robertland,NE,1.5,312,"police, special, across",B
b_460,Rodriguez-Wong,South Janet,NM,1.5,213,billion,B
b_461,"White, Brewer and Gray",East Davidbury,SD,3.6,354,"week, second, so",A
b_462,Robinson Ltd,East Joel,ME,4.0,257,into,A
b_463,Beck-Acevedo,Lake Michelle,,3.3,323,"seven, music",A
b_464,Jordan PLC,Lancemouth,NC,4.8,275,"set, subject, resource",A
b_465,"Murphy, Miller and Owens",Timothymouth,MT,2.5,31,"perform, top, near",A
b_466,Ramsey PLC,Port Danielle,NV,2.1,336,third,A
b_467,"Williams, Wells and Robles",Haynesfurt,ME,4.5,33,"cost, game",A
b_468,"Larsen, Carroll and Lewis",Sullivanstad,MI,1.9,203,training,B
b_469,"Guerra, Rivas and Whitaker",West Luiston,WY,4.9,105,possible,A
b_470,"Cross, Benjamin and Reid",Jasonstad,NV,1.0,478,"majority, pull",B
b_471,"Collins, Kane and Liu",East Richardfort,NJ,4.9,454,"indeed, dream",A
b_472,Hudson Ltd,Lake Thomas,AR,1.2,272,table,B
b_474,Miles-Jennings,Lake Rachelborough,AK,3.1,252,all,B
b_475,"Baker, Petersen and Thompson",Michaelfort,NV,5.0,392,"career, whatever, institution",
b_476,Collins-Smith,East Heather,RI,1.3,47,along,B
b_477,Jackson Group,Sanderstown,NM,3.2,414,"experience, class, administration",A
b_478,"Evans, Crawford and Wilson",,HI,4.9,401,toward,A
b_479,White-Reynolds,Melanieland,MS,3.1,386,"song, beautiful",A
b_480,Hall Group,West Jacqueline,WY,3.5,98,"under, audience, stop",B
b_481,Evans Inc,North Tylershire,MT,3.8,37,"rise, week",B
b_482,"Thompson, Jackson and Silva",Lake Kyle,DC,2.8,101,,B
b_483,"Ferguson, Hill and Zamora",Josephhaven,IN,3.5,63,,A
b_484,"Myers, Perry and Davis",West Maureen,CA,3.3,168,establish,B
b_486,Shaw-Thompson,Port Michaelmouth,CO,1.2,237,hundred,A
b_487,"Crosby, Monroe and Nash",Melaniestad,VA,2.1,482,voice,A
b_488,Banks PLC,West Thomasbury,OH,4.8,381,"tend, buy",A
b_489,"Quinn, Jones and Montes",South Heatherberg,GA,4.6,385,attorney,B
b_490,Sanchez-Horton,Mooreton,AR,2.8,50,western,B
b_491,"Johnson, Macdonald and Norris",Alexanderburgh,OH,3.5,46,"consumer, simply, data",A
b_492,Graham and Sons,Pamelashire,TN,2.1,134,"quickly, each",B
b_493,Reynolds-Mercer,Michaelmouth,MS,1.8,431,"likely, whom",B
b_494,"Ramos, Cox and Harrington",East Catherinechester,CT,2.9,188,"approach, environment, officer",B
b_495,"Richardson, Simon and Thompson",Lake Timothyborough,FL,2.4,341,,B
b_496,"Mann, Smith and Cardenas",Gutierrezborough,NV,3.3,46,gas,A
b_497,Jones-Hickman,Woodmouth,AZ,1.3,110,"peace, tree",B
b_498,"Dean, Brown and Hayes",Port Joshuatown,IA,4.9,40,ever,B
b_499,Odom Ltd,Shawmouth,RI,4.9,199,"your, study, third",A
b_500,"Young, Lewis and Roberts",Roseborough,WI,3.8,155,dark,B
b_501,Myers-Hammond,Waynehaven,DC,3.1,99,"then, simply",B
b_502,Hooper-Lopez,Karentown,NE,2.2,15,now,A
b_504,Murillo LLC,Lake Danielstad,NM,3.7,148,,A
b_505,Ramirez-Reed,Kevinborough,MA,1.7,104,international,B
b_506,"Douglas, Hall and Myers",Lake Matthewfurt,VT,4.6,128,"space, and",B
b_507,Cooper-Parker,East Paul,NE,4.3,375,"save, stay",B
b_508,Gonzales-Villa,Lake Michele,UT,4.8,129,"thousand, because",A
b_509,Barajas-Cervantes,,PA,3.9,395,main,B
b_510,Thomas PLC,East Kaylabury,IA,3.5,132,happy,B
b_511,"Gordon, White and Pennington",South Susan,KY,2.7,294,current,A
b_512,"Drake, Hammond and Garcia",South Clarence,TX,4.7,375,"area, we, series",B
b_513,Bennett Ltd,Jonathanburgh,WI,4.5,386,risk,B
b_514,Smith-Graves,New David,SC,1.2,188,"network, rise",B
b_515,Lopez Group,West Christian,IA,1.1,499,"middle, girl",A
b_516,Mcknight LLC,Lisaside,MN,2.5,334,"hand, question",A
b_517,Johnson-Johnson,New Stephanieborough,HI,4.2,416,traditional,A
b_518,Chapman and Sons,Huanghaven,CO,4.9,493,"life, yard",B
b_519,Hunter Group,Josemouth,VA,1.6,16,"weight, market",A
b_520,Johnson Ltd,West Tannershire,UT,3.4,393,"visit, blood, on",B
b_521,Wright Group,New Kellyburgh,PA,2.5,321,"home, list, stop",A
b_522,Bradshaw PLC,West Patrick,LA,4.9,136,"across, voice",A
b_524,"Johnson, Johnson and Schaefer",South Amy,NC,4.4,243,"last, condition, those",A
b_525,"Compton, Hess and White",West Jennifer,MO,2.9,327,"mother, why",A
b_526,Montgomery-Ward,Shermanfurt,GA,2.7,83,local,B
b_527,"Davis, Acosta and Long",North Andrew,DC,2.1,493,we,B
b_528,Whitney-Robertson,New Davidchester,NH,1.2,473,"current, voice",B
b_529,Fischer PLC,Lake Lisa,KS,4.5,280,employee,B
b_530,"Johnston, Elliott and Chambers",Ryanland,PA,4.3,318,"try, enter, improve",B
b_531,"Dunn, Campbell and Santiago",,OK,5.0,436,"class, myself",B
b_532,Estrada-Thomas,Cruzfurt,AK,5.0,476,never,B
b_533,Hodge-Johnson,West Jamie,PA,3.2,478,after,B
b_534,Warner-Graham,Myersport,ND,4.1,129,"itself, better, perform",A
b_535,Bernard Ltd,North Michaelhaven,CO,4.8,44,"case, likely",B
b_536,"King, Young and Johnson",Jeffersonbury,UT,4.4,216,"role, save",A
b_537,"Reed, Lee and Glover",Lake Tammymouth,AK,2.0,279,"attack, fire, fire",B
b_538,Fitzgerald Inc,New Yolanda,CA,2.8,102,"ready, happy",B
b_540,Marsh-Williams,Salazarport,,4.8,387,"measure, pick, figure",A
b_541,White LLC,Port Lisa,KS,3.4,186,"practice, real, something",A
b_542,Hernandez-Burgess,Jasonmouth,VA,1.9,283,religious,B
b_543,Ford-Morgan,Robertoberg,MO,3.7,188,"skill, bar",B
b_544,Riley and Sons,Harrisfurt,IL,3.5,138,"road, network, relationship",B
b_545,"Burgess, Carlson and Duran",Weissmouth,KY,2.4,134,sit,B
b_546,Lindsey and Sons,South Maryton,SC,1.5,36,"sort, section",A
b_547,"Guzman, Newton and Stevens",New Jerry,MO,3.7,73,people,B
b_549,"Luna, Singh and Davis",Scottstad,IN,4.1,228,"even, thousand",B
b_550,"Donovan, Sullivan and Gonzalez",New Suzanneland,NC,3.1,226,like,B
b_551,Cowan-Riley,West Matthewfurt,PA,4.4,178,"director, wife, product",A
b_552,"Olson, Cunningham and Weaver",,NH,3.2,158,"reach, record, strong",B
b_553,"Hawkins, Gomez and Jones",East Scott,KY,3.2,279,"difficult, most, local",A
b_554,Bailey Group,New Jacobshire,,4.5,125,"remain, commercial, hope",B
b_555,"Williams, Cunningham and Brooks",Derrickton,CT,2.6,254,"they, finish, foot",B
b_556,Long Group,Alexanderside,PA,1.5,157,"return, party, player",B
b_557,Hebert-Martin,Lake Adamhaven,NJ,1.1,101,"send, prevent, ball",B
b_558,Barnett Ltd,Roseshire,DC,4.0,94,add,B
b_559,"Fisher, Oliver and Jones",Allenshire,LA,3.5,96,"hit, far",A
b_560,Taylor-Green,Lake Dwayne,MD,3.8,404,"stand, attorney",B
b_562,Williams-Rowland,Tylerberg,MO,1.5,459,"hospital, next, pattern",B
b_563,Cooper-Santiago,South Danielleberg,OK,1.1,349,"over, time",B
b_564,"Lee, Jones and Jackson",Lake Bruceborough,CO,2.4,33,"word, travel, group",A
b_565,Mccarthy and Sons,West Dustinton,CO,3.4,384,"time, state",B
b_566,Huff and Sons,Parkerhaven,OR,2.6,98,"debate, someone, weight",A
b_567,Flores-Gray,Lake Travismouth,GA,2.7,46,people,A
b_568,"Clarke, Jones and Phillips",Davisport,,4.6,351,"develop, phone, give",A
b_569,Greene-Cook,Markburgh,SD,2.4,392,"view, sign",A
b_570,Wagner-Gonzales,New Samuel,VA,3.1,417,"father, rock, various",A
b_571,"Herman, Taylor and Mueller",East Patriciaburgh,TN,4.1,280,"sister, decide",B
b_572,Nicholson-Jimenez,West Michael,AK,2.6,21,"learn, leader, man",A
b_573,"Ford, Maldonado and Saunders",Valenciaton,SC,3.5,104,"maybe, even",A
b_574,"Jones, Freeman and Walters",Jeffview,OR,4.4,457,"speak, of",A
b_575,"Mosley, Stuart and Douglas",North Cassandrashire,OH,4.8,40,"wall, history",A
b_576,Hale-Kelley,South Ashleeland,ID,1.6,446,"money, recognize, few",A
b_577,Miller-Meadows,Reedton,NH,4.7,359,"total, indicate",A
b_578,,Graychester,DC,3.0,242,"issue, network, despite",B
b_579,"Daniel, Mcgee and Patterson",East Judyfort,WI,2.0,349,top,B
b_580,Boyer PLC,North Hollyberg,WV,2.8,337,music,A
b_582,,East Vickiside,NM,3.0,295,"tough, book, board",A
b_583,Stewart Inc,Jessicaberg,ME,2.3,44,"physical, walk",A
b_584,"Mcconnell, Vargas and Ellison",Hamptonhaven,WV,3.5,30,"give, person, need",A
b_585,Conley LLC,West Jennifer,VA,2.0,120,"positive, sound, person",B
b_586,Bentley Inc,Port Gregside,AZ,1.3,497,according,B
b_587,Hill and Sons,Lake Josephtown,WV,1.5,328,"happy, report, door",B
b_588,Underwood and Sons,Lake Brett,VT,1.5,357,"organization, eye, teacher",B
b_589,Stewart-Aguirre,Port Kristinfort,CO,1.6,496,"prepare, appear",B
b_590,"Gomez, Barnett and Hernandez",Port Michellestad,OR,1.6,154,"center, tell",B
b_591,"Pacheco, Brooks and Young",Christopherfurt,LA,3.6,21,"finish, drive, TV",A
b_592,"Arellano, Jones and Jefferson",Brownstad,AL,1.7,253,author,A
b_593,,Sharonport,AZ,2.4,155,"director, maintain",B
b_594,"Newman, Evans and Lee",South Tammy,GA,4.6,248,"allow, fact",A
b_595,"Scott, Hansen and Martin",South Julie,KS,2.9,101,treatment,B
b_596,Thomas Group,Tateville,DE,3.7,325,"statement, when",B
b_597,Robertson-Houston,Stephenport,NJ,1.7,332,"free, team, resource",B
b_598,Mckinney-Hamilton,Jamesberg,WI,1.8,124,"term, base, major",A
b_600,Dominguez LLC,Edwardshire,,1.7,281,"big, science",B
b_601,Herrera-Rogers,Port Jennahaven,FL,2.1,31,"north, agent",A
b_602,Tucker Group,Johnport,AK,1.7,127,"painting, single",B
b_603,"Kane, Lucero and Velasquez",North Ryanfurt,OR,1.4,378,"we, shake",A
b_604,"Stephens, Maldonado and Walker",Ryanland,WI,1.5,104,"machine, artist, she",A
b_605,Gibson-Brooks,Bobbyfurt,AK,2.8,456,now,B
b_606,"Nielsen, Osborn and Davis",North Tara,,1.8,424,"statement, test, bag",B
b_607,"Ross, Wheeler and Boyd",East Daniel,NM,2.5,266,"ok, claim",B
b_608,"Mcdonald, Mcgee and Dean",Huntchester,MO,3.0,340,"eat, avoid, hundred",B
b_609,"Brown, Cox and Anderson",Garrisonport,MO,3.8,271,top,A
b_610,"Ashley, Ramos and Zimmerman",Michealstad,CT,1.2,96,"defense, arrive, institution",B
b_611,,North Ronald,AZ,4.2,402,side,A
b_612,Riley-Baker,Leeport,IL,3.5,445,"resource, page",B
b_613,Bell Group,Tammyberg,ND,1.3,473,"trial, effort, carry",A
b_614,"Gonzalez, Salas and Ortiz",East Angel,,4.5,327,"successful, important, development",B
b_615,Taylor and Sons,New Latoya,DE,4.7,67,"world, others, old",B
b_616,Young LLC,Edwardton,TN,1.2,239,"hour, over, reality",B
b_617,Mcdonald Inc,Stephaniechester,LA,2.1,117,"see, vote",A
b_618,,Kingberg,OK,4.2,28,decide,A
b_619,"Wallace, Walton and Richards",,KY,4.0,374,reality,B
b_620,Wade LLC,New Rodney,NE,1.7,150,"fear, store, agreement",A
b_621,Shelton-Cohen,,FL,1.8,388,"doctor, family",B
b_622,"Byrd, Simpson and Griffin",West Matthewside,TN,2.5,169,call,A
b_623,Wu-White,Frankborough,IN,2.9,109,why,B
b_624,Archer-Hurley,New Jamie,CT,3.5,274,relate,B
b_625,Houston LLC,Davidton,CO,2.5,247,building,A
b_626,Anderson-Stone,Jonesburgh,MO,2.9,247,kid,A
b_627,Gomez-Bennett,Carsonstad,UT,4.0,58,enjoy,A
b_628,Hester LLC,Watersville,GA,1.1,174,,B
b_629,"Buck, Williams and Larson",Fullermouth,CO,2.0,296,"position, clearly, team",A
b_630,Shepard-Tran,Millerchester,,3.9,424,audience,A
b_631,Gonzalez LLC,Port Ricardoton,TN,4.6,68,"challenge, drop",A
b_632,Evans-Robertson,Tonyport,VA,3.0,192,"rate, including",A
b_633,Patton LLC,Sandramouth,CA,3.1,156,"sign, trade, suggest",A
b_635,Shaw LLC,Spencertown,WY,2.8,395,choice,B
b_636,"Banks, Stevenson and Rodgers",Port Emily,OR,3.1,310,"central, chair, fish",
b_637,Haney LLC,Williamsstad,PA,2.0,105,"hospital, base, those",B
b_638,Sharp and Sons,West Stephanie,MS,2.1,52,"house, develop",A
b_639,Williams LLC,South James,WY,2.5,363,"country, benefit",A
b_640,"Bowman, Wall and Carroll",South Timothy,MI,1.1,266,"because, school",B
b_641,Garcia-Wright,Port Michaelside,MO,2.3,222,structure,B
b_642,Torres PLC,Cochranshire,IN,1.8,198,thousand,B
b_643,Williamson-Reese,South Christopher,ID,2.3,140,"if, do, few",B
b_644,Ward-Davis,,AZ,1.5,356,"name, most, wonder",B
b_645,James-Hoffman,,DC,4.6,309,into,B
b_646,Smith Inc,Jenniferview,WV,3.4,400,simply,B
b_647,Hughes PLC,Annatown,MD,3.7,298,"wear, class",A
b_648,"Stokes, Brown and Smith",North Charles,AZ,4.2,146,professor,A
b_649,"Ramos, Williams and Watts",Wilsonberg,VA,3.0,39,evidence,A
b_650,Walker-Grant,Roseport,SC,1.3,155,,B
b_651,Welch PLC,Jacobville,AZ,3.1,321,"key, blood, marriage",A
b_652,Kaufman Inc,Velasquezton,AL,3.3,483,"she, mission",A
b_653,Harris-Arnold,East Philip,WI,4.0,477,hair,A
b_654,Jackson Group,Alexandertown,GA,2.7,495,"stand, hospital, wish",A
b_655,Rodriguez Ltd,New Edward,WI,1.5,114,some,B
b_656,Macdonald LLC,Kellerland,NH,2.1,296,three,
b_657,Cole-Singleton,East Ricardo,CO,2.5,465,"feeling, him",A
b_658,Brown LLC,Lake Sarah,WV,3.6,200,later,A
b_659,"Castillo, Harrison and Ramos",Orozcomouth,CO,3.3,480,"study, same",A
b_660,Simmons PLC,Port Gregoryburgh,MT,2.4,187,"attention, child, bag",A
b_661,Hall Ltd,North Jenniferberg,MO,4.9,354,"meeting, talk, knowledge",B
b_662,"Hart, Hall and Carter",East Jennifer,WA,3.4,248,"just, doctor, stand",A
b_663,Hall-Williams,New Martin,WA,1.9,10,"how, available, allow",A
b_664,Mitchell-Roth,South Jason,CA,1.4,119,"down, car",A
b_665,Hunter-Henderson,South Teresa,VT,1.6,347,"smile, bit",A
b_666,Buchanan LLC,Joshuabury,NC,2.0,284,"ever, wide, environmental",A
b_667,Munoz and Sons,Patelport,VT,1.6,380,"may, meet, pass",A
b_668,King-Lopez,Reedburgh,NM,1.7,391,"few, could, inside",B
b_669,Jenkins-Smith,Christinemouth,VA,2.1,243,"impact, southern",A
b_670,Simpson Inc,Lake Patriciaberg,LA,1.7,73,"window, occur, your",A
b_671,"Rogers, Page and Miller",Dianashire,SC,4.6,253,"watch, rest",B
b_672,Navarro LLC,Herreraport,OH,1.3,62,kind,B
b_673,Combs Inc,Port Michaelburgh,RI,3.1,271,"less, follow, walk",A
b_675,Mueller-Wilson,Kevinville,FL,4.9,311,"face, dog",B
b_676,"Burns, Turner and Young",New Susanfort,OK,1.4,465,"power, threat",A
b_677,Miles-Jones,Hillborough,TX,2.6,383,human,B
b_678,Hill Ltd,,IN,4.9,243,"toward, piece, born",A
b_679,Hansen Group,Staceyland,ND,4.5,82,"memory, voice",A
b_680,"Rose, Perez and Hudson",Joshuaview,NY,4.3,366,"hand, avoid, foreign",A
b_681,Taylor-Dillon,Port Timothy,OK,2.0,448,"range, professional",B
b_682,Ponce Inc,Danielborough,SC,1.7,100,"be, both, deep",B
b_683,"Vega, Hernandez and Moore",Daleton,OH,3.7,493,eight,B
b_684,Wilson-Brown,Ramirezton,CO,4.7,15,"consider, performance",B
b_685,"Beard, Short and Ortiz",Sloanmouth,MD,3.2,207,"wrong, apply",A
b_686,Fitzpatrick and Sons,North Wesley,KY,3.3,374,wall,A
b_687,"Williams, Brown and Tucker",East Jason,,2.1,205,"job, suffer, human",B
b_688,Smith Ltd,Jasonhaven,DE,4.1,479,"interesting, camera",B
b_689,Hayes Group,Carrland,IL,1.7,305,against,B
b_690,,Rivasville,IL,2.3,356,"street, present",B
b_691,"Davidson, Moon and Burns",West Lance,IA,2.7,494,"almost, do",A
b_692,Watson Ltd,Tiffanyhaven,NM,3.0,331,"clearly, happen",B
b_693,Gomez-Ward,North Robertofurt,VT,2.0,146,"yes, idea, require",A
b_694,"Gray, Day and Whitaker",Smithberg,TX,1.5,276,today,B
b_695,"Jordan, Hess and Davis",Phyllisstad,OK,3.4,413,century,A
b_696,Willis Ltd,Anthonyland,MA,2.2,125,right,B
b_697,Daniel-Mcclain,Amberside,,3.3,52,free,A
b_698,Schultz Group,South Alicia,MN,1.6,240,"ready, east",A
b_699,Perez-Brown,Yuton,IA,2.9,67,"half, add, appear",A
b_700,Bell-Cooper,Juliemouth,VA,3.1,215,spend,A
b_701,Blake-Ward,Juliehaven,WV,1.2,419,"investment, girl, popular",A
b_702,Carrillo and Sons,Maryfurt,WY,2.3,303,mission,A
b_703,Wagner PLC,North Maria,FL,1.5,103,walk,A
b_704,"Long, Butler and Mata",Port Robertfort,SC,1.3,45,"strong, soldier",A
b_705,Manning Group,Taylorfurt,ME,5.0,239,"pass, north",A
b_706,"Graham, Wilson and Carpenter",Piercefurt,OH,2.3,236,"answer, be",B
b_707,Jennings and Sons,West Royborough,DE,4.2,192,"effort, often, where",B
b_708,Howard-Fuller,North Janice,OH,2.0,271,"nor, toward",A
b_709,Crawford Group,Floydmouth,MD,3.7,140,"it, director",B
b_710,"Vargas, Walker and Rivera",Janicemouth,LA,4.0,74,left,B
b_711,,Ericborough,,3.4,389,any,A
b_712,Allen-Reed,New Jesseborough,AR,2.9,457,"stop, church",A
b_713,Thomas-Macdonald,,TX,2.6,195,"bad, bad",B
b_714,"Allison, Cannon and Dunn",,NJ,2.4,126,"I, necessary, which",A
b_715,Perkins Ltd,South Stacey,NJ,4.7,195,"professional, responsibility, that",A
b_716,"Blair, Alvarez and Lawrence",Herreraport,PA,4.3,283,actually,A
b_717,,Paulland,LA,4.9,160,"hotel, management, unit",B
b_718,White Inc,Bakermouth,MA,1.5,361,"together, whether",B
b_719,Gibson PLC,South Kathrynport,ID,3.9,422,"kitchen, shake",B
b_720,"Clark, White and Young",West Tamiton,CO,4.8,160,determine,A
